frame_num	player_1_number_of_shots	player_1_total_shot_speed	player_1_last_shot_speed	player_1_total_player_speed	player_1_speed	player_1_distance	player_2_number_of_shots	player_2_total_shot_speed	player_2_last_shot_speed	player_2_total_player_speed	player_2_speed	player_2_distance	player_2_last_player_speed	player_1_last_player_speed	time_in_seconds	player_1_average_shot_speed	player_2_average_shot_speed	player_1_average_player_speed	player_2_average_player_speed
26	1.0	44.92206711448761	44.92206711448761	0.0	7.9834594487312325	2.5214567119870086	0.0	0.0	0.0	4.31343847900456	9.681366636751239	2.3362171275521693	4.31343847900456		1.0833333333333333	44.92206711448761		8.378994612141444	8.378994612141444
27	1.0	44.92206711448761	44.92206711448761	0.0	7.9834594487312325	2.5214567119870086	0.0	0.0	0.0	4.31343847900456	9.681366636751239	2.3362171275521693	4.31343847900456		1.125	44.92206711448761		8.068661478358427	8.068661478358427
28	1.0	44.92206711448761	44.92206711448761	0.0	7.9834594487312325	2.5214567119870086	0.0	0.0	0.0	4.31343847900456	9.681366636751239	2.3362171275521693	4.31343847900456		1.1666666666666667	44.92206711448761		7.780494996988483	7.780494996988483
29	1.0	44.92206711448761	44.92206711448761	0.0	7.9834594487312325	2.5214567119870086	0.0	0.0	0.0	4.31343847900456	9.681366636751239	2.3362171275521693	4.31343847900456		1.2083333333333333	44.92206711448761		7.5122020660578475	7.5122020660578475
30	1.0	44.92206711448761	44.92206711448761	0.0	2.738304	2.679923378653675	0.0	0.0	0.0	4.31343847900456	2.738304	2.494683794218836	4.31343847900456		1.25	44.92206711448761		7.7181793305225845	7.7181793305225845
31	1.0	44.92206711448761	44.92206711448761	0.0	2.738304	2.679923378653675	0.0	0.0	0.0	4.31343847900456	2.738304	2.494683794218836	4.31343847900456		1.2916666666666667	44.92206711448761		7.4692058037315325	7.4692058037315325
32	1.0	44.92206711448761	44.92206711448761	0.0	2.738304	2.679923378653675	0.0	0.0	0.0	4.31343847900456	2.738304	2.494683794218836	4.31343847900456		1.3333333333333333	44.92206711448761		7.235793122364924	7.235793122364924
33	1.0	44.92206711448761	44.92206711448761	0.0	2.738304	2.679923378653675	0.0	0.0	0.0	4.31343847900456	2.738304	2.494683794218836	4.31343847900456		1.375	44.92206711448761		7.01652666411144	7.01652666411144
34	1.0	44.92206711448761	44.92206711448761	0.0	2.738304	2.679923378653675	0.0	0.0	0.0	4.31343847900456	2.738304	2.494683794218836	4.31343847900456		1.4166666666666667	44.92206711448761		6.810158232814045	6.810158232814045
35	1.0	44.92206711448761	44.92206711448761	0.0	7.745093309400992	3.1281347970217883	0.0	0.0	0.0	4.31343847900456	11.038456320598456	3.1334833498090244	4.31343847900456		1.4583333333333333	44.92206711448761		7.722024184648071	7.722024184648071
36	1.0	44.92206711448761	44.92206711448761	0.0	7.745093309400992	3.1281347970217883	0.0	0.0	0.0	4.31343847900456	11.038456320598456	3.1334833498090244	4.31343847900456		1.5	44.92206711448761		7.507523512852293	7.507523512852293
37	1.0	44.92206711448761	44.92206711448761	0.0	7.745093309400992	3.1281347970217883	0.0	0.0	0.0	4.31343847900456	11.038456320598456	3.1334833498090244	4.31343847900456		1.5416666666666667	44.92206711448761		7.3046174719643915	7.3046174719643915
38	1.0	44.92206711448761	44.92206711448761	0.0	7.745093309400992	3.1281347970217883	0.0	0.0	0.0	4.31343847900456	11.038456320598456	3.1334833498090244	4.31343847900456		1.5833333333333333	44.92206711448761		7.112390696386382	7.112390696386382
39	1.0	44.92206711448761	44.92206711448761	0.0	7.745093309400992	3.1281347970217883	0.0	0.0	0.0	4.31343847900456	11.038456320598456	3.1334833498090244	4.31343847900456		1.625	44.92206711448761		6.930021704171347	6.930021704171347
40	1.0	44.92206711448761	44.92206711448761	0.0	1.936273327350248	3.2401876516138164	0.0	0.0	0.0	4.31343847900456	8.214912	3.6088833498090245	4.31343847900456		1.6666666666666667	44.92206711448761		6.998805327485843	6.998805327485843
41	1.0	44.92206711448761	44.92206711448761	0.0	1.936273327350248	3.2401876516138164	0.0	0.0	0.0	4.31343847900456	8.214912	3.6088833498090245	4.31343847900456		1.7083333333333333	44.92206711448761		6.828102758522775	6.828102758522775
42	1.0	44.92206711448761	44.92206711448761	0.0	1.936273327350248	3.2401876516138164	0.0	0.0	0.0	4.31343847900456	8.214912	3.6088833498090245	4.31343847900456		1.75	44.92206711448761		6.665528883319851	6.665528883319851
43	1.0	44.92206711448761	44.92206711448761	0.0	1.936273327350248	3.2401876516138164	0.0	0.0	0.0	4.31343847900456	8.214912	3.6088833498090245	4.31343847900456		1.7916666666666667	44.92206711448761		6.510516583707761	6.510516583707761
44	1.0	44.92206711448761	44.92206711448761	0.0	1.936273327350248	3.2401876516138164	0.0	0.0	0.0	4.31343847900456	8.214912	3.6088833498090245	4.31343847900456		1.8333333333333333	44.92206711448761		6.362550297714403	6.362550297714403
45	1.0	44.92206711448761	44.92206711448761	0.0	7.373109166017819	3.66687220983244	0.0	0.0	0.0	4.31343847900456	2.738304	3.767350016475691	4.31343847900456		1.875	44.92206711448761		7.040394642878285	7.040394642878285
46	1.0	44.92206711448761	44.92206711448761	0.0	7.373109166017819	3.66687220983244	0.0	0.0	0.0	4.31343847900456	2.738304	3.767350016475691	4.31343847900456		1.9166666666666667	44.92206711448761		6.887342585424409	6.887342585424409
47	1.0	44.92206711448761	44.92206711448761	0.0	7.373109166017819	3.66687220983244	0.0	0.0	0.0	4.31343847900456	2.738304	3.767350016475691	4.31343847900456		1.9583333333333333	44.92206711448761		6.74080338147921	6.74080338147921
48	1.0	44.92206711448761	44.92206711448761	0.0	7.373109166017819	3.66687220983244	0.0	0.0	0.0	4.31343847900456	2.738304	3.767350016475691	4.31343847900456		2.0	44.92206711448761		6.600369977698392	6.600369977698392
49	1.0	44.92206711448761	44.92206711448761	0.0	7.373109166017819	3.66687220983244	0.0	0.0	0.0	4.31343847900456	2.738304	3.767350016475691	4.31343847900456		2.0416666666666665	44.92206711448761		6.465668549582099	6.465668549582099
50	1.0	44.92206711448761	44.92206711448761	0.0	1.369152	3.7461055431657733	0.0	0.0	0.0	4.31343847900456	7.373109166017819	4.194034574694315	4.31343847900456		2.0833333333333335	44.92206711448761		6.473270378590456	6.473270378590456
51	1.0	44.92206711448761	44.92206711448761	0.0	1.369152	3.7461055431657733	0.0	0.0	0.0	4.31343847900456	7.373109166017819	4.194034574694315	4.31343847900456		2.125	44.92206711448761		6.346343508422016	6.346343508422016
52	1.0	44.92206711448761	44.92206711448761	0.0	1.369152	3.7461055431657733	0.0	0.0	0.0	4.31343847900456	7.373109166017819	4.194034574694315	4.31343847900456		2.1666666666666665	44.92206711448761		6.224298440952363	6.224298440952363
53	1.0	44.92206711448761	44.92206711448761	0.0	1.369152	3.7461055431657733	0.0	0.0	0.0	4.31343847900456	7.373109166017819	4.194034574694315	4.31343847900456		2.2083333333333335	44.92206711448761		6.106858847726845	6.106858847726845
54	1.0	44.92206711448761	44.92206711448761	0.0	1.369152	3.7461055431657733	0.0	0.0	0.0	4.31343847900456	7.373109166017819	4.194034574694315	4.31343847900456		2.25	44.92206711448761		5.993768869065238	5.993768869065238
55	1.0	44.92206711448761	44.92206711448761	0.0	4.3296387829748575	3.996663343106448	0.0	0.0	0.0	4.31343847900456	5.645158313525671	4.520721977097421	4.31343847900456		2.2916666666666665	44.92206711448761		6.278394778989039	6.278394778989039
56	1.0	44.92206711448761	44.92206711448761	0.0	4.3296387829748575	3.996663343106448	0.0	0.0	0.0	4.31343847900456	5.645158313525671	4.520721977097421	4.31343847900456		2.3333333333333335	44.92206711448761		6.166280586507091	6.166280586507091
57	1.0	44.92206711448761	44.92206711448761	0.0	4.3296387829748575	3.996663343106448	0.0	0.0	0.0	4.31343847900456	5.645158313525671	4.520721977097421	4.31343847900456		2.375	44.92206711448761		6.058100225340301	6.058100225340301
58	1.0	44.92206711448761	44.92206711448761	4.455884675876386	4.3296387829748575	3.996663343106448	1.0	59.35584670124842	59.35584670124842	4.31343847900456	5.645158313525671	4.520721977097421	4.31343847900456	4.455884675876386	2.4166666666666665	44.92206711448761	59.35584670124842	5.953650221455122	5.953650221455122
59	1.0	44.92206711448761	44.92206711448761	4.455884675876386	4.3296387829748575	3.996663343106448	1.0	59.35584670124842	59.35584670124842	4.31343847900456	5.645158313525671	4.520721977097421	4.31343847900456	4.455884675876386	2.4583333333333335	44.92206711448761	59.35584670124842	5.852740895667748	5.852740895667748
60	1.0	44.92206711448761	44.92206711448761	4.455884675876386	5.476608	4.313596676439781	1.0	59.35584670124842	59.35584670124842	4.31343847900456	1.369152	4.5999553104307545	4.31343847900456	4.455884675876386	2.5	44.92206711448761	59.35584670124842	6.211579214073285	6.211579214073285
61	1.0	44.92206711448761	44.92206711448761	4.455884675876386	5.476608	4.313596676439781	1.0	59.35584670124842	59.35584670124842	4.31343847900456	1.369152	4.5999553104307545	4.31343847900456	4.455884675876386	2.5416666666666665	44.92206711448761	59.35584670124842	6.109750046629461	6.109750046629461
62	1.0	44.92206711448761	44.92206711448761	4.455884675876386	5.476608	4.313596676439781	1.0	59.35584670124842	59.35584670124842	4.31343847900456	1.369152	4.5999553104307545	4.31343847900456	4.455884675876386	2.5833333333333335	44.92206711448761	59.35584670124842	6.011205691038662	6.011205691038662
63	1.0	44.92206711448761	44.92206711448761	4.455884675876386	5.476608	4.313596676439781	1.0	59.35584670124842	59.35584670124842	4.31343847900456	1.369152	4.5999553104307545	4.31343847900456	4.455884675876386	2.625	44.92206711448761	59.35584670124842	5.915789727688843	5.915789727688843
64	1.0	44.92206711448761	44.92206711448761	4.455884675876386	5.476608	4.313596676439781	1.0	59.35584670124842	59.35584670124842	4.31343847900456	1.369152	4.5999553104307545	4.31343847900456	4.455884675876386	2.6666666666666665	44.92206711448761	59.35584670124842	5.823355513193705	5.823355513193705
65	1.0	44.92206711448761	44.92206711448761	4.455884675876386	3.061516943529792	4.490767795857014	1.0	59.35584670124842	59.35584670124842	4.31343847900456	5.476608	4.9168886437640875	4.31343847900456	4.455884675876386	2.7083333333333335	44.92206711448761	59.35584670124842	5.969266731723785	5.969266731723785
66	1.0	44.92206711448761	44.92206711448761	4.455884675876386	3.061516943529792	4.490767795857014	1.0	59.35584670124842	59.35584670124842	4.31343847900456	5.476608	4.9168886437640875	4.31343847900456	4.455884675876386	2.75	44.92206711448761	59.35584670124842	5.8788232963946365	5.8788232963946365
67	1.0	44.92206711448761	44.92206711448761	4.455884675876386	3.061516943529792	4.490767795857014	1.0	59.35584670124842	59.35584670124842	4.31343847900456	5.476608	4.9168886437640875	4.31343847900456	4.455884675876386	2.7916666666666665	44.92206711448761	59.35584670124842	5.7910796651051655	5.7910796651051655
68	1.0	44.92206711448761	44.92206711448761	4.455884675876386	3.061516943529792	4.490767795857014	1.0	59.35584670124842	59.35584670124842	4.31343847900456	5.476608	4.9168886437640875	4.31343847900456	4.455884675876386	2.8333333333333335	44.92206711448761	59.35584670124842	5.705916728853618	5.705916728853618
69	1.0	44.92206711448761	44.92206711448761	4.455884675876386	3.061516943529792	4.490767795857014	1.0	59.35584670124842	59.35584670124842	4.31343847900456	5.476608	4.9168886437640875	4.31343847900456	4.455884675876386	2.875	44.92206711448761	59.35584670124842	5.623222283507913	5.623222283507913
70	1.0	44.92206711448761	44.92206711448761	4.455884675876386	13.759807306408907	5.287052940903826	1.0	59.35584670124842	59.35584670124842	4.31343847900456	5.476608	4.9168886437640875	4.31343847900456	4.455884675876386	2.9166666666666665	44.92206711448761	59.35584670124842	6.525733915629866	6.525733915629866
71	1.0	44.92206711448761	44.92206711448761	4.455884675876386	13.759807306408907	5.287052940903826	1.0	59.35584670124842	59.35584670124842	4.31343847900456	5.476608	4.9168886437640875	4.31343847900456	4.455884675876386	2.9583333333333335	44.92206711448761	59.35584670124842	6.433822170339304	6.433822170339304
72	1.0	44.92206711448761	44.92206711448761	4.455884675876386	13.759807306408907	5.287052940903826	1.0	59.35584670124842	59.35584670124842	4.31343847900456	5.476608	4.9168886437640875	4.31343847900456	4.455884675876386	3.0	44.92206711448761	59.35584670124842	6.344463529084591	6.344463529084591
73	1.0	44.92206711448761	44.92206711448761	4.455884675876386	13.759807306408907	5.287052940903826	1.0	59.35584670124842	59.35584670124842	4.31343847900456	5.476608	4.9168886437640875	4.31343847900456	4.455884675876386	3.0416666666666665	44.92206711448761	59.35584670124842	6.257553069782063	6.257553069782063
74	1.0	44.92206711448761	44.92206711448761	4.455884675876386	13.759807306408907	5.287052940903826	1.0	59.35584670124842	59.35584670124842	4.31343847900456	5.476608	4.9168886437640875	4.31343847900456	4.455884675876386	3.0833333333333335	44.92206711448761	59.35584670124842	6.172991541812034	6.172991541812034
75	1.0	44.92206711448761	44.92206711448761	4.455884675876386	6.123033887059584	5.641395179738293	1.0	59.35584670124842	59.35584670124842	4.31343847900456	5.645158313525671	5.243576046167194	4.31343847900456	4.455884675876386	3.125	44.92206711448761	59.35584670124842	6.498887247058513	6.498887247058513
76	1.0	44.92206711448761	44.92206711448761	4.455884675876386	6.123033887059584	5.641395179738293	1.0	59.35584670124842	59.35584670124842	4.31343847900456	5.645158313525671	5.243576046167194	4.31343847900456	4.455884675876386	3.1666666666666665	44.92206711448761	59.35584670124842	6.413375572755112	6.413375572755112
77	1.0	44.92206711448761	44.92206711448761	4.455884675876386	6.123033887059584	5.641395179738293	1.0	59.35584670124842	59.35584670124842	4.31343847900456	5.645158313525671	5.243576046167194	4.31343847900456	4.455884675876386	3.2083333333333335	44.92206711448761	59.35584670124842	6.330084980901149	6.330084980901149
78	1.0	44.92206711448761	44.92206711448761	4.455884675876386	6.123033887059584	5.641395179738293	1.0	59.35584670124842	59.35584670124842	4.31343847900456	5.645158313525671	5.243576046167194	4.31343847900456	4.455884675876386	3.25	44.92206711448761	59.35584670124842	6.248930045248571	6.248930045248571
79	1.0	44.92206711448761	44.92206711448761	4.455884675876386	6.123033887059584	5.641395179738293	1.0	59.35584670124842	59.35584670124842	4.31343847900456	5.645158313525671	5.243576046167194	4.31343847900456	4.455884675876386	3.2916666666666665	44.92206711448761	59.35584670124842	6.169829664928969	6.169829664928969
80	1.0	44.92206711448761	44.92206711448761	4.455884675876386	4.107456	5.879095179738293	1.0	59.35584670124842	59.35584670124842	4.31343847900456	6.123033887059584	5.59791828500166	4.31343847900456	4.455884675876386	3.3333333333333335	44.92206711448761	59.35584670124842	6.349422794117356	6.349422794117356
81	1.0	44.92206711448761	44.92206711448761	4.455884675876386	4.107456	5.879095179738293	1.0	59.35584670124842	59.35584670124842	4.31343847900456	6.123033887059584	5.59791828500166	4.31343847900456	4.455884675876386	3.375	44.92206711448761	59.35584670124842	6.271034858387513	6.271034858387513
82	1.0	44.92206711448761	44.92206711448761	4.455884675876386	4.107456	5.879095179738293	1.0	59.35584670124842	59.35584670124842	4.31343847900456	6.123033887059584	5.59791828500166	4.31343847900456	4.455884675876386	3.4166666666666665	44.92206711448761	59.35584670124842	6.194558823529129	6.194558823529129
83	1.0	44.92206711448761	44.92206711448761	4.455884675876386	4.107456	5.879095179738293	1.0	59.35584670124842	59.35584670124842	4.31343847900456	6.123033887059584	5.59791828500166	4.31343847900456	4.455884675876386	3.4583333333333335	44.92206711448761	59.35584670124842	6.119925584691428	6.119925584691428
84	1.0	44.92206711448761	44.92206711448761	4.455884675876386	4.107456	5.879095179738293	1.0	59.35584670124842	59.35584670124842	4.31343847900456	6.123033887059584	5.59791828500166	4.31343847900456	4.455884675876386	3.5	44.92206711448761	59.35584670124842	6.047069327730816	6.047069327730816
85	1.0	44.92206711448761	44.92206711448761	4.455884675876386	4.107456	6.116795179738293	1.0	59.35584670124842	59.35584670124842	4.31343847900456	3.061516943529792	5.775089404418893	4.31343847900456	4.455884675876386	3.5416666666666665	44.92206711448761	59.35584670124842	6.217542394463395	6.217542394463395
86	1.0	44.92206711448761	44.92206711448761	4.455884675876386	4.107456	6.116795179738293	1.0	59.35584670124842	59.35584670124842	4.31343847900456	3.061516943529792	5.775089404418893	4.31343847900456	4.455884675876386	3.5833333333333335	44.92206711448761	59.35584670124842	6.14524538987661	6.14524538987661
87	1.0	44.92206711448761	44.92206711448761	4.455884675876386	4.107456	6.116795179738293	1.0	59.35584670124842	59.35584670124842	4.31343847900456	3.061516943529792	5.775089404418893	4.31343847900456	4.455884675876386	3.625	44.92206711448761	59.35584670124842	6.074610385395271	6.074610385395271
88	1.0	44.92206711448761	44.92206711448761	4.455884675876386	4.107456	6.116795179738293	1.0	59.35584670124842	59.35584670124842	4.31343847900456	3.061516943529792	5.775089404418893	4.31343847900456	4.455884675876386	3.6666666666666665	44.92206711448761	59.35584670124842	6.00558072192487	6.00558072192487
89	1.0	44.92206711448761	44.92206711448761	4.455884675876386	4.107456	6.116795179738293	1.0	59.35584670124842	59.35584670124842	4.31343847900456	3.061516943529792	5.775089404418893	4.31343847900456	4.455884675876386	3.7083333333333335	44.92206711448761	59.35584670124842	5.938102286847062	5.938102286847062
90	1.0	44.92206711448761	44.92206711448761	4.455884675876386	6.123033887059584	6.47113741857276	1.0	59.35584670124842	59.35584670124842	4.31343847900456	2.738304	5.93355607108556	4.31343847900456	4.455884675876386	3.75	44.92206711448761	59.35584670124842	6.21229192182985	6.21229192182985
91	1.0	44.92206711448761	44.92206711448761	4.455884675876386	6.123033887059584	6.47113741857276	1.0	59.35584670124842	59.35584670124842	4.31343847900456	2.738304	5.93355607108556	4.31343847900456	4.455884675876386	3.7916666666666665	44.92206711448761	59.35584670124842	6.144024977633918	6.144024977633918
92	1.0	44.92206711448761	44.92206711448761	4.455884675876386	6.123033887059584	6.47113741857276	1.0	59.35584670124842	59.35584670124842	4.31343847900456	2.738304	5.93355607108556	4.31343847900456	4.455884675876386	3.8333333333333335	44.92206711448761	59.35584670124842	6.0772420974422445	6.0772420974422445
93	1.0	44.92206711448761	44.92206711448761	4.455884675876386	6.123033887059584	6.47113741857276	1.0	59.35584670124842	59.35584670124842	4.31343847900456	2.738304	5.93355607108556	4.31343847900456	4.455884675876386	3.875	44.92206711448761	59.35584670124842	6.011895408222435	6.011895408222435
94	1.0	44.92206711448761	44.92206711448761	4.455884675876386	6.123033887059584	6.47113741857276	1.0	59.35584670124842	59.35584670124842	4.31343847900456	2.738304	5.93355607108556	4.31343847900456	4.455884675876386	3.9166666666666665	44.92206711448761	59.35584670124842	5.94793907409241	5.94793907409241
95	2.0	107.31802281855549	62.39595570406788	4.455884675876386	9.584064	7.0257707519060935	1.0	59.35584670124842	59.35584670124842	13.639036881680928	8.659277565949715	6.434671670966909	9.325598402676368	4.455884675876386	3.9583333333333335	53.659011409277745	59.35584670124842	6.389753610154594	6.389753610154594
96	2.0	107.31802281855549	62.39595570406788	4.455884675876386	9.584064	7.0257707519060935	1.0	59.35584670124842	59.35584670124842	13.639036881680928	8.659277565949715	6.434671670966909	9.325598402676368	4.455884675876386	4.0	53.659011409277745	59.35584670124842	6.323193676715484	6.323193676715484
97	2.0	107.31802281855549	62.39595570406788	4.455884675876386	9.584064	7.0257707519060935	1.0	59.35584670124842	59.35584670124842	13.639036881680928	8.659277565949715	6.434671670966909	9.325598402676368	4.455884675876386	4.041666666666667	53.659011409277745	59.35584670124842	6.258006113038005	6.258006113038005
98	2.0	107.31802281855549	62.39595570406788	4.455884675876386	9.584064	7.0257707519060935	1.0	59.35584670124842	59.35584670124842	13.639036881680928	8.659277565949715	6.434671670966909	9.325598402676368	4.455884675876386	4.083333333333333	53.659011409277745	59.35584670124842	6.194148907802924	6.194148907802924
99	2.0	107.31802281855549	62.39595570406788	4.455884675876386	9.584064	7.0257707519060935	1.0	59.35584670124842	59.35584670124842	13.639036881680928	8.659277565949715	6.434671670966909	9.325598402676368	4.455884675876386	4.125	53.659011409277745	59.35584670124842	6.131581747118045	6.131581747118045
100	2.0	107.31802281855549	62.39595570406788	4.455884675876386	4.3296387829748575	7.276328551846768	1.0	59.35584670124842	59.35584670124842	13.639036881680928	8.659277565949715	6.434671670966909	9.325598402676368	4.455884675876386	4.166666666666667	53.659011409277745	59.35584670124842	6.286747868795607	6.286747868795607
101	2.0	107.31802281855549	62.39595570406788	4.455884675876386	4.3296387829748575	7.276328551846768	1.0	59.35584670124842	59.35584670124842	13.639036881680928	8.659277565949715	6.434671670966909	9.325598402676368	4.455884675876386	4.208333333333333	53.659011409277745	59.35584670124842	6.224502840391691	6.224502840391691
102	2.0	107.31802281855549	62.39595570406788	4.455884675876386	4.3296387829748575	7.276328551846768	1.0	59.35584670124842	59.35584670124842	13.639036881680928	8.659277565949715	6.434671670966909	9.325598402676368	4.455884675876386	4.25	53.659011409277745	59.35584670124842	6.163478302740792	6.163478302740792
103	2.0	107.31802281855549	62.39595570406788	4.455884675876386	4.3296387829748575	7.276328551846768	1.0	59.35584670124842	59.35584670124842	13.639036881680928	8.659277565949715	6.434671670966909	9.325598402676368	4.455884675876386	4.291666666666667	53.659011409277745	59.35584670124842	6.1036387075685505	6.1036387075685505
104	2.0	107.31802281855549	62.39595570406788	4.455884675876386	4.3296387829748575	7.276328551846768	1.0	59.35584670124842	59.35584670124842	13.639036881680928	8.659277565949715	6.434671670966909	9.325598402676368	4.455884675876386	4.333333333333333	53.659011409277745	59.35584670124842	6.04494987384193	6.04494987384193
105	2.0	107.31802281855549	62.39595570406788	4.455884675876386	4.107456	7.514028551846768	1.0	59.35584670124842	59.35584670124842	13.639036881680928	9.967577015128198	7.011499044527569	9.325598402676368	4.455884675876386	4.375	53.659011409277745	59.35584670124842	6.1829720655196265	6.1829720655196265
106	2.0	107.31802281855549	62.39595570406788	4.455884675876386	4.107456	7.514028551846768	1.0	59.35584670124842	59.35584670124842	13.639036881680928	9.967577015128198	7.011499044527569	9.325598402676368	4.455884675876386	4.416666666666667	53.659011409277745	59.35584670124842	6.124642140373215	6.124642140373215
107	2.0	107.31802281855549	62.39595570406788	4.455884675876386	4.107456	7.514028551846768	1.0	59.35584670124842	59.35584670124842	13.639036881680928	9.967577015128198	7.011499044527569	9.325598402676368	4.455884675876386	4.458333333333333	53.659011409277745	59.35584670124842	6.067402494201503	6.067402494201503
